#,"Date Time, GMT-08:00","Temp, °C (LGR S/N: 1147179, SEN S/N: 1147179)","Ext. Line Event, units (LGR S/N: 1147179, SEN S/N: 1147179)",Coupler Attached (LGR S/N: 1147179),Host Connected (LGR S/N: 1147179),Stopped (LGR S/N: 1147179),End Of File (LGR S/N: 1147179)
124,7/2/2022 14:00,26.683,,,,,
125,7/2/2022 15:00,26.879,,,,,
126,7/2/2022 16:00,27.075,,,,,
127,7/2/2022 17:00,27.173,,,,,
128,7/2/2022 18:00,27.173,,,,,
129,7/2/2022 19:00,27.075,,,,,
130,7/2/2022 20:00,26.977,,,,,
131,7/2/2022 21:00,26.781,,,,,
132,7/2/2022 22:00,26.683,,,,,
133,7/2/2022 23:00,26.488,,,,,
134,7/3/2022 0:00,26.39,,,,,
135,7/3/2022 1:00,26.195,,,,,
136,7/3/2022 2:00,26.097,,,,,
137,7/3/2022 3:00,26,,,,,
138,7/3/2022 4:00,25.805,,,,,
139,7/3/2022 5:00,25.708,,,,,
140,7/3/2022 6:00,25.61,,,,,
141,7/3/2022 7:00,25.513,,,,,
142,7/3/2022 8:00,25.416,,,,,
143,7/3/2022 9:00,25.319,,,,,
144,7/3/2022 10:00,25.319,,,,,
145,7/3/2022 11:00,25.222,,,,,
146,7/3/2022 12:00,25.222,,,,,
147,7/3/2022 13:00,25.319,,,,,
148,7/3/2022 14:00,25.416,,,,,
149,7/3/2022 15:00,25.61,,,,,
150,7/3/2022 16:00,25.513,,,,,
151,7/3/2022 17:00,25.416,,,,,
152,7/3/2022 18:00,25.319,,,,,
153,7/3/2022 19:00,25.222,,,,,
154,7/3/2022 20:00,25.125,,,,,
155,7/3/2022 21:00,24.931,,,,,
156,7/3/2022 22:00,24.835,,,,,
157,7/3/2022 23:00,24.738,,,,,
158,7/4/2022 0:00,24.545,,,,,
159,7/4/2022 1:00,24.448,,,,,
160,7/4/2022 2:00,24.351,,,,,
161,7/4/2022 3:00,24.255,,,,,
162,7/4/2022 4:00,24.158,,,,,
163,7/4/2022 5:00,24.062,,,,,
164,7/4/2022 6:00,23.966,,,,,
165,7/4/2022 7:00,24.158,,,,,
166,7/4/2022 8:00,24.448,,,,,
167,7/4/2022 9:00,24.448,,,,,
168,7/4/2022 10:00,24.448,,,,,
169,7/4/2022 11:00,24.351,,,,,
170,7/4/2022 12:00,24.255,,,,,
171,7/4/2022 13:00,24.255,,,,,
172,7/4/2022 14:00,24.062,,,,,
173,7/4/2022 15:00,24.062,,,,,
174,7/4/2022 16:00,24.062,,,,,
175,7/4/2022 17:00,23.966,,,,,
176,7/4/2022 18:00,23.869,,,,,
177,7/4/2022 19:00,23.773,,,,,
178,7/4/2022 20:00,23.677,,,,,
179,7/4/2022 21:00,23.484,,,,,
180,7/4/2022 22:00,23.388,,,,,
181,7/4/2022 23:00,23.292,,,,,
182,7/5/2022 0:00,23.196,,,,,
183,7/5/2022 1:00,23.004,,,,,
184,7/5/2022 2:00,22.908,,,,,
185,7/5/2022 3:00,22.812,,,,,
186,7/5/2022 4:00,22.621,,,,,
187,7/5/2022 5:00,22.525,,,,,
188,7/5/2022 6:00,22.429,,,,,
189,7/5/2022 7:00,22.525,,,,,
190,7/5/2022 8:00,22.812,,,,,
191,7/5/2022 9:00,23.196,,,,,
192,7/5/2022 10:00,23.581,,,,,
193,7/5/2022 11:00,23.869,,,,,
194,7/5/2022 12:00,24.062,,,,,
195,7/5/2022 13:00,24.158,,,,,
196,7/5/2022 14:00,24.255,,,,,
197,7/5/2022 15:00,24.448,,,,,
198,7/5/2022 16:00,24.545,,,,,
199,7/5/2022 17:00,24.641,,,,,
200,7/5/2022 18:00,24.641,,,,,
201,7/5/2022 19:00,24.545,,,,,
202,7/5/2022 20:00,24.351,,,,,
203,7/5/2022 21:00,24.255,,,,,
204,7/5/2022 22:00,24.062,,,,,
205,7/5/2022 23:00,23.869,,,,,
206,7/6/2022 0:00,23.773,,,,,
207,7/6/2022 1:00,23.677,,,,,
208,7/6/2022 2:00,23.484,,,,,
209,7/6/2022 3:00,23.388,,,,,
210,7/6/2022 4:00,23.292,,,,,
211,7/6/2022 5:00,23.1,,,,,
212,7/6/2022 6:00,23.1,,,,,
213,7/6/2022 7:00,23.004,,,,,
214,7/6/2022 8:00,23.004,,,,,
215,7/6/2022 9:00,23.1,,,,,
216,7/6/2022 10:00,23.388,,,,,
217,7/6/2022 11:00,23.581,,,,,
218,7/6/2022 12:00,23.581,,,,,
219,7/6/2022 13:00,23.677,,,,,
220,7/6/2022 14:00,23.773,,,,,
221,7/6/2022 15:00,23.966,,,,,
222,7/6/2022 16:00,24.158,,,,,
223,7/6/2022 17:00,24.351,,,,,
224,7/6/2022 18:00,24.351,,,,,
225,7/6/2022 19:00,24.351,,,,,
226,7/6/2022 20:00,24.255,,,,,
227,7/6/2022 21:00,24.158,,,,,
228,7/6/2022 22:00,23.966,,,,,
229,7/6/2022 23:00,23.869,,,,,
230,7/7/2022 0:00,23.773,,,,,
231,7/7/2022 1:00,23.677,,,,,
232,7/7/2022 2:00,23.581,,,,,
233,7/7/2022 3:00,23.484,,,,,
234,7/7/2022 4:00,23.388,,,,,
235,7/7/2022 5:00,23.292,,,,,
236,7/7/2022 6:00,23.292,,,,,
237,7/7/2022 7:00,23.196,,,,,
238,7/7/2022 8:00,23.196,,,,,
239,7/7/2022 9:00,23.1,,,,,
240,7/7/2022 10:00,23.196,,,,,
241,7/7/2022 11:00,23.196,,,,,
242,7/7/2022 12:00,23.196,,,,,
243,7/7/2022 13:00,23.292,,,,,
244,7/7/2022 14:00,23.388,,,,,
245,7/7/2022 15:00,23.677,,,,,
246,7/7/2022 16:00,23.869,,,,,
247,7/7/2022 17:00,24.062,,,,,
248,7/7/2022 18:00,24.158,,,,,
249,7/7/2022 19:00,24.158,,,,,
250,7/7/2022 20:00,24.062,,,,,
251,7/7/2022 21:00,23.966,,,,,
252,7/7/2022 22:00,23.869,,,,,
253,7/7/2022 23:00,23.773,,,,,
254,7/8/2022 0:00,23.581,,,,,
255,7/8/2022 1:00,23.484,,,,,
256,7/8/2022 2:00,23.388,,,,,
257,7/8/2022 3:00,23.292,,,,,
258,7/8/2022 4:00,23.1,,,,,
259,7/8/2022 5:00,23.004,,,,,
260,7/8/2022 6:00,23.1,,,,,
261,7/8/2022 7:00,23.484,,,,,
262,7/8/2022 8:00,24.351,,,,,
263,7/8/2022 9:00,24.931,,,,,
264,7/8/2022 10:00,25.416,,,,,
265,7/8/2022 11:00,25.805,,,,,
266,7/8/2022 12:00,26.195,,,,,
267,7/8/2022 13:00,26.488,,,,,
268,7/8/2022 14:00,26.683,,,,,
269,7/8/2022 15:00,26.781,,,,,
270,7/8/2022 16:00,26.781,,,,,
271,7/8/2022 17:00,26.781,,,,,
272,7/8/2022 18:00,26.781,,,,,
273,7/8/2022 19:00,26.683,,,,,
274,7/8/2022 20:00,26.585,,,,,
275,7/8/2022 21:00,26.488,,,,,
276,7/8/2022 22:00,26.292,,,,,
277,7/8/2022 23:00,26.195,,,,,
278,7/9/2022 0:00,26.097,,,,,
279,7/9/2022 1:00,25.902,,,,,
280,7/9/2022 2:00,25.708,,,,,
281,7/9/2022 3:00,25.61,,,,,
282,7/9/2022 4:00,25.416,,,,,
283,7/9/2022 5:00,25.222,,,,,
284,7/9/2022 6:00,25.222,,,,,
285,7/9/2022 7:00,25.513,,,,,
286,7/9/2022 8:00,26.097,,,,,
287,7/9/2022 9:00,26.195,,,,,
288,7/9/2022 10:00,26.292,,,,,
289,7/9/2022 11:00,26.488,,,,,
290,7/9/2022 12:00,26.585,,,,,
291,7/9/2022 13:00,26.781,,,,,
292,7/9/2022 14:00,27.075,,,,,
293,7/9/2022 15:00,27.075,,,,,
294,7/9/2022 16:00,27.173,,,,,
295,7/9/2022 17:00,27.272,,,,,
296,7/9/2022 18:00,27.272,,,,,
297,7/9/2022 19:00,27.173,,,,,
298,7/9/2022 20:00,27.075,,,,,
299,7/9/2022 21:00,26.879,,,,,
300,7/9/2022 22:00,26.781,,,,,
301,7/9/2022 23:00,26.585,,,,,
302,7/10/2022 0:00,26.39,,,,,
303,7/10/2022 1:00,26.292,,,,,
304,7/10/2022 2:00,26.097,,,,,
305,7/10/2022 3:00,25.902,,,,,
306,7/10/2022 4:00,25.805,,,,,
307,7/10/2022 5:00,25.61,,,,,
308,7/10/2022 6:00,25.513,,,,,
309,7/10/2022 7:00,25.708,,,,,
310,7/10/2022 8:00,26.195,,,,,
311,7/10/2022 9:00,26.292,,,,,
312,7/10/2022 10:00,26.585,,,,,
313,7/10/2022 11:00,26.683,,,,,
314,7/10/2022 12:00,26.683,,,,,
315,7/10/2022 13:00,26.781,,,,,
316,7/10/2022 14:00,26.879,,,,,
317,7/10/2022 15:00,26.977,,,,,
318,7/10/2022 16:00,27.075,,,,,
319,7/10/2022 17:00,27.075,,,,,
320,7/10/2022 18:00,26.977,,,,,
321,7/10/2022 19:00,26.879,,,,,
322,7/10/2022 20:00,26.781,,,,,
323,7/10/2022 21:00,26.683,,,,,
324,7/10/2022 22:00,26.488,,,,,
325,7/10/2022 23:00,26.292,,,,,
326,7/11/2022 0:00,26.195,,,,,
327,7/11/2022 1:00,26,,,,,
328,7/11/2022 2:00,25.805,,,,,
329,7/11/2022 3:00,25.61,,,,,
330,7/11/2022 4:00,25.513,,,,,
331,7/11/2022 5:00,25.319,,,,,
332,7/11/2022 6:00,25.222,,,,,
333,7/11/2022 7:00,25.61,,,,,
334,7/11/2022 8:00,26.195,,,,,
335,7/11/2022 9:00,26.39,,,,,
336,7/11/2022 10:00,26.585,,,,,
337,7/11/2022 11:00,26.781,,,,,
338,7/11/2022 12:00,26.977,,,,,
339,7/11/2022 13:00,27.173,,,,,
340,7/11/2022 14:00,27.37,,,,,
341,7/11/2022 15:00,27.567,,,,,
342,7/11/2022 16:00,27.764,,,,,
343,7/11/2022 17:00,27.961,,,,,
344,7/11/2022 18:00,27.862,,,,,
345,7/11/2022 19:00,27.764,,,,,
346,7/11/2022 20:00,27.665,,,,,
347,7/11/2022 21:00,27.567,,,,,
348,7/11/2022 22:00,27.37,,,,,
349,7/11/2022 23:00,27.173,,,,,
350,7/12/2022 0:00,26.977,,,,,
351,7/12/2022 1:00,26.879,,,,,
352,7/12/2022 2:00,26.683,,,,,
353,7/12/2022 3:00,26.488,,,,,
354,7/12/2022 4:00,26.292,,,,,
355,7/12/2022 5:00,26.195,,,,,
356,7/12/2022 6:00,26.097,,,,,
357,7/12/2022 7:00,26.39,,,,,
358,7/12/2022 8:00,26.977,,,,,
359,7/12/2022 9:00,27.075,,,,,
360,7/12/2022 10:00,27.37,,,,,
361,7/12/2022 11:00,27.567,,,,,
362,7/12/2022 12:00,27.764,,,,,
363,7/12/2022 13:00,27.961,,,,,
364,7/12/2022 14:00,28.159,,,,,
365,7/12/2022 15:00,28.357,,,,,
366,7/12/2022 16:00,28.655,,,,,
367,7/12/2022 17:00,28.754,,,,,
368,7/12/2022 18:00,28.754,,,,,
369,7/12/2022 19:00,28.655,,,,,
370,7/12/2022 20:00,28.456,,,,,
371,7/12/2022 21:00,28.357,,,,,
372,7/12/2022 22:00,28.258,,,,,
373,7/12/2022 23:00,28.06,,,,,
374,7/13/2022 0:00,27.862,,,,,
375,7/13/2022 1:00,27.764,,,,,
376,7/13/2022 2:00,27.567,,,,,
377,7/13/2022 3:00,27.37,,,,,
378,7/13/2022 4:00,27.272,,,,,
379,7/13/2022 5:00,27.075,,,,,
380,7/13/2022 6:00,26.977,,,,,
381,7/13/2022 7:00,27.272,,,,,
382,7/13/2022 8:00,27.665,,,,,
383,7/13/2022 9:00,27.665,,,,,
384,7/13/2022 10:00,27.567,,,,,
385,7/13/2022 11:00,27.567,,,,,
386,7/13/2022 12:00,27.665,,,,,
387,7/13/2022 13:00,27.961,,,,,
388,7/13/2022 14:00,28.159,,,,,
389,7/13/2022 15:00,28.357,,,,,
390,7/13/2022 16:00,28.456,,,,,
391,7/13/2022 17:00,28.555,,,,,
392,7/13/2022 18:00,28.456,,,,,
393,7/13/2022 19:00,28.357,,,,,
394,7/13/2022 20:00,28.159,,,,,
395,7/13/2022 21:00,28.06,,,,,
396,7/13/2022 22:00,27.862,,,,,
397,7/13/2022 23:00,27.665,,,,,
398,7/14/2022 0:00,27.468,,,,,
399,7/14/2022 1:00,27.272,,,,,
400,7/14/2022 2:00,27.075,,,,,
401,7/14/2022 3:00,26.977,,,,,
402,7/14/2022 4:00,26.683,,,,,
403,7/14/2022 5:00,26.488,,,,,
404,7/14/2022 6:00,26.488,,,,,
405,7/14/2022 7:00,26.781,,,,,
406,7/14/2022 8:00,27.37,,,,,
407,7/14/2022 9:00,27.468,,,,,
408,7/14/2022 10:00,27.665,,,,,
409,7/14/2022 11:00,27.862,,,,,
410,7/14/2022 12:00,28.06,,,,,
411,7/14/2022 13:00,28.258,,,,,
412,7/14/2022 14:00,28.456,,,,,
413,7/14/2022 15:00,28.655,,,,,
414,7/14/2022 16:00,29.953,,,,,
415,7/14/2022 17:00,34.479,,,,,
416,7/14/2022 18:00,33.743,,,,,
417,7/14/2022 19:00,34.374,,,,,
418,7/14/2022 20:00,32.497,,,,,
419,7/14/2022 21:00,29.953,,,,,
420,7/14/2022 22:00,27.862,,,,,
421,7/14/2022 23:00,26.292,,,,,
422,7/15/2022 0:00,24.931,,,,,
423,7/15/2022 1:00,23.677,,,,,
424,7/15/2022 2:00,22.717,,,,,
425,7/15/2022 3:00,21.664,,,,,
426,7/15/2022 4:00,20.615,,,,,
427,7/15/2022 5:00,19.567,,,,,
428,7/15/2022 6:00,19.567,,,,,
429,7/15/2022 7:00,23.484,,,,,
430,7/15/2022 8:00,25.416,,,,,
431,7/15/2022 9:00,27.764,,,,,
432,7/15/2022 10:00,29.953,,,,,
433,7/15/2022 10:59,,1,,,,
434,7/15/2022 10:59,,2,,,,
435,7/15/2022 11:00,31.472,,,,,
436,7/15/2022 12:00,38.826,,,,,
437,7/15/2022 13:00,40.071,,,,,
438,7/15/2022 14:00,40.3,,,,,
439,7/15/2022 15:00,38.714,,,,,
440,7/15/2022 16:00,38.268,,,,,
441,7/15/2022 17:00,38.49,,,,,
442,7/15/2022 18:00,29.352,,,,,
443,7/15/2022 19:00,21.378,,,,,
444,7/15/2022 20:00,16.713,,,,,
445,7/15/2022 21:00,13.461,,,,,
446,7/15/2022 22:00,11.625,,,,,
447,7/15/2022 23:00,10.748,,,,,
448,7/16/2022 0:00,10.259,,,,,
449,7/16/2022 1:00,9.768,,,,,
450,7/16/2022 2:00,9.077,,,,,
451,7/16/2022 3:00,8.481,,,,,
452,7/16/2022 4:00,8.282,,,,,
453,7/16/2022 5:00,8.282,,,,,
454,7/16/2022 6:00,8.082,,,,,
455,7/16/2022 7:00,9.176,,,,,
456,7/16/2022 8:00,16.141,,,,,
457,7/16/2022 9:00,29.652,,,,,
458,7/16/2022 10:00,34.163,,,,,
459,7/16/2022 11:00,32.291,,,,,
460,7/16/2022 12:00,36.946,,,,,
461,7/16/2022 13:00,34.058,,,,,
462,7/16/2022 14:00,38.49,,,,,
463,7/16/2022 15:00,38.046,,,,,
464,7/16/2022 16:00,37.165,,,,,
465,7/16/2022 17:00,37.714,,,,,
466,7/16/2022 18:00,29.752,,,,,
467,7/16/2022 19:00,20.996,,,,,
468,7/16/2022 20:00,15.664,,,,,
469,7/16/2022 21:00,12.883,,,,,
470,7/16/2022 22:00,11.431,,,,,
471,7/16/2022 23:00,10.455,,,,,
472,7/17/2022 0:00,10.063,,,,,
473,7/17/2022 1:00,9.768,,,,,
474,7/17/2022 2:00,8.978,,,,,
475,7/17/2022 3:00,8.382,,,,,
476,7/17/2022 4:00,8.68,,,,,
477,7/17/2022 5:00,8.879,,,,,
478,7/17/2022 6:00,8.68,,,,,
479,7/17/2022 7:00,10.063,,,,,
480,7/17/2022 8:00,15.951,,,,,
481,7/17/2022 9:00,29.352,,,,,
482,7/17/2022 10:00,32.807,,,,,
483,7/17/2022 11:00,34.796,,,,,
484,7/17/2022 12:00,35.542,,,,,
485,7/17/2022 13:00,36.728,,,,,
486,7/17/2022 14:00,36.62,,,,,
487,7/17/2022 15:00,35.649,,,,,
488,7/17/2022 16:00,35.864,,,,,
489,7/17/2022 17:00,34.903,,,,,
490,7/17/2022 18:00,27.272,,,,,
491,7/17/2022 19:00,19.187,,,,,
492,7/17/2022 20:00,13.365,,,,,
493,7/17/2022 21:00,10.259,,,,,
494,7/17/2022 22:00,9.275,,,,,
495,7/17/2022 23:00,8.481,,,,,
496,7/18/2022 0:00,8.282,,,,,
497,7/18/2022 1:00,7.882,,,,,
498,7/18/2022 2:00,7.481,,,,,
499,7/18/2022 3:00,8.282,,,,,
500,7/18/2022 4:00,9.373,,,,,
501,7/18/2022 5:00,8.581,,,,,
502,7/18/2022 6:00,8.481,,,,,
503,7/18/2022 7:00,8.779,,,,,
504,7/18/2022 8:00,13.173,,,,,
505,7/18/2022 9:00,23.966,,,,,
506,7/18/2022 10:00,26.683,,,,,
507,7/18/2022 10:40,,3,,,,
508,7/18/2022 10:41,,4,,,,
509,7/18/2022 10:42,,5,,,,
510,7/18/2022 10:43,,6,,,,
511,7/18/2022 10:43,,7,,,,
512,7/18/2022 10:44,,8,,,,
513,7/18/2022 10:44,,9,,,,
514,7/18/2022 10:45,,10,,,,
515,7/18/2022 10:45,,11,,,,
516,7/18/2022 10:46,,12,,,,
517,7/18/2022 10:47,,13,,,,
518,7/18/2022 10:48,,14,,,,
519,7/18/2022 10:49,,15,,,,
520,7/18/2022 10:50,,16,,,,
521,7/18/2022 10:51,,17,,,,
522,7/18/2022 10:52,,18,,,,
523,7/18/2022 10:53,,19,,,,
524,7/18/2022 10:55,,20,,,,
525,7/18/2022 10:56,,21,,,,
526,7/18/2022 10:58,,22,,,,
527,7/18/2022 11:00,14.996,,,,,
528,7/18/2022 11:00,,23,,,,
529,7/18/2022 11:03,,24,,,,
530,7/18/2022 11:10,,25,,,,
531,7/18/2022 12:00,12.401,,,,,
532,7/18/2022 13:00,23.484,,,,,
533,7/18/2022 14:00,19.567,,,,,
534,7/18/2022 15:00,19.092,,,,,
535,7/18/2022 16:00,16.046,,,,,
536,7/18/2022 17:00,17.094,,,,,
537,7/18/2022 18:00,19.567,,,,,
538,7/18/2022 19:00,14.9,,,,,
539,7/18/2022 20:00,10.063,,,,,
540,7/18/2022 21:00,8.382,,,,,
541,7/18/2022 22:00,8.382,,,,,
542,7/18/2022 23:00,7.582,,,,,
543,7/19/2022 0:00,7.079,,,,,
544,7/19/2022 1:00,6.775,,,,,
545,7/19/2022 2:00,6.573,,,,,
546,7/19/2022 3:00,6.471,,,,,
547,7/19/2022 4:00,6.37,,,,,
548,7/19/2022 5:00,6.573,,,,,
549,7/19/2022 6:00,6.775,,,,,
550,7/19/2022 7:00,8.978,,,,,
551,7/19/2022 8:00,11.916,,,,,
552,7/19/2022 9:00,25.125,,,,,
553,7/19/2022 10:00,30.356,,,,,
554,7/19/2022 11:00,31.676,,,,,
555,7/19/2022 12:00,33.743,,,,,
556,7/19/2022 13:00,34.585,,,,,
557,7/19/2022 14:00,35.756,,,,,
558,7/19/2022 15:00,29.552,,,,,
559,7/19/2022 16:00,32.6,,,,,
560,7/19/2022 17:00,28.953,,,,,
561,7/19/2022 18:00,26.195,,,,,
562,7/19/2022 19:00,19.187,,,,,
563,7/19/2022 20:00,15.091,,,,,
564,7/19/2022 21:00,12.304,,,,,
565,7/19/2022 22:00,11.334,,,,,
566,7/19/2022 23:00,10.357,,,,,
567,7/20/2022 0:00,9.571,,,,,
568,7/20/2022 1:00,9.077,,,,,
569,7/20/2022 2:00,8.779,,,,,
570,7/20/2022 3:00,8.382,,,,,
571,7/20/2022 4:00,7.882,,,,,
572,7/20/2022 5:00,7.782,,,,,
573,7/20/2022 6:00,8.082,,,,,
574,7/20/2022 7:00,9.176,,,,,
575,7/20/2022 8:00,14.134,,,,,
576,7/20/2022 9:00,28.555,,,,,
577,7/20/2022 10:00,34.268,,,,,
578,7/20/2022 11:00,35.971,,,,,
579,7/20/2022 12:00,36.728,,,,,
580,7/20/2022 13:00,37.714,,,,,
581,7/20/2022 14:00,37.494,,,,,
582,7/20/2022 15:00,34.796,,,,,
583,7/20/2022 16:00,32.6,,,,,
584,7/20/2022 17:00,32.6,,,,,
585,7/20/2022 18:00,26.488,,,,,
586,7/20/2022 19:00,19.662,,,,,
587,7/20/2022 20:00,16.046,,,,,
588,7/20/2022 21:00,12.787,,,,,
589,7/20/2022 22:00,11.139,,,,,
590,7/20/2022 23:00,10.651,,,,,
591,7/21/2022 0:00,10.455,,,,,
592,7/21/2022 1:00,9.866,,,,,
593,7/21/2022 2:00,9.373,,,,,
594,7/21/2022 3:00,8.68,,,,,
595,7/21/2022 4:00,8.481,,,,,
596,7/21/2022 5:00,8.382,,,,,
597,7/21/2022 6:00,8.481,,,,,
598,7/21/2022 7:00,9.275,,,,,
599,7/21/2022 8:00,14.23,,,,,
600,7/21/2022 9:00,29.252,,,,,
601,7/21/2022 10:00,36.837,,,,,
602,7/21/2022 11:00,37.604,,,,,
603,7/21/2022 12:00,35.864,,,,,
604,7/21/2022 13:00,38.046,,,,,
605,7/21/2022 14:00,38.379,,,,,
606,7/21/2022 15:00,37.604,,,,,
607,7/21/2022 16:00,37.384,,,,,
608,7/21/2022 17:00,36.62,,,,,
609,7/21/2022 18:00,29.452,,,,,
610,7/21/2022 19:00,20.71,,,,,
611,7/21/2022 20:00,15.855,,,,,
612,7/21/2022 21:00,13.076,,,,,
613,7/21/2022 22:00,11.625,,,,,
614,7/21/2022 23:00,10.748,,,,,
615,7/22/2022 0:00,10.651,,,,,
616,7/22/2022 1:00,10.651,,,,,
617,7/22/2022 2:00,10.063,,,,,
618,7/22/2022 3:00,9.373,,,,,
619,7/22/2022 4:00,8.779,,,,,
620,7/22/2022 5:00,8.978,,,,,
621,7/22/2022 6:00,9.077,,,,,
622,7/22/2022 7:00,9.669,,,,,
623,7/22/2022 8:00,14.134,,,,,
624,7/22/2022 9:00,30.054,,,,,
625,7/22/2022 10:00,34.796,,,,,
